,id,x,y,b,p,sec,milli
0,146,1633,1561,3,0,0,170
1,147,1633,1561,3,0,0,170
2,148,1633,1561,3,0,0,185
3,149,1633,1561,3,0,0,185
4,150,1633,1561,3,0,0,185
5,151,1633,1561,3,0,0,201
6,152,1633,1561,3,0,0,201
7,153,1633,1561,3,0,0,217
8,154,1633,1561,3,0,0,217
9,155,1633,1561,3,0,0,232
10,156,1633,1561,3,0,0,232
11,157,1633,1561,3,0,0,232
12,158,1633,1561,3,0,0,248
13,159,1633,1561,3,0,0,248
14,160,1633,1561,3,0,0,263
15,161,1633,1561,3,0,0,263
16,162,1633,1561,3,0,0,279
17,163,1633,1561,3,0,0,279
18,164,1633,1561,3,0,0,279
19,165,1633,1561,3,0,0,295
20,166,1633,1561,3,0,0,295
21,167,1633,1561,3,0,0,310
22,168,1592,1529,3,0,0,310
23,169,1592,1529,3,0,0,326
24,170,1555,1491,3,0,0,326
25,171,1523,1462,3,0,0,326
26,172,1523,1462,3,0,0,341
27,173,1495,1428,3,0,0,341
28,174,1495,1428,3,0,0,357
29,175,1470,1395,3,0,0,357
30,176,1470,1395,3,0,0,357
31,177,1470,1395,3,0,0,373
32,178,1448,1357,3,0,0,373
33,179,1448,1357,3,0,0,388
34,180,1448,1357,3,0,0,404
35,181,1431,1319,3,0,0,419
36,182,1431,1319,3,0,0,419
37,183,1431,1319,3,0,0,419
38,184,1431,1319,3,0,0,435
39,185,1419,1275,3,0,0,435
40,186,1419,1275,3,0,0,435
41,187,1419,1275,3,0,0,451
42,188,1419,1275,3,0,0,451
43,189,1407,1238,3,0,0,451
44,190,1397,1203,3,0,0,466
45,191,1397,1203,3,0,0,466
46,192,1397,1203,3,0,0,466
47,193,1397,1203,3,0,0,482
48,194,1385,1174,3,0,0,482
49,195,1385,1174,3,0,0,497
50,196,1385,1174,3,0,0,497
51,197,1385,1174,3,0,0,497
52,198,1385,1174,3,0,0,513
53,199,1364,1150,3,0,0,513
54,200,1345,1126,3,0,0,529
55,201,1325,1110,3,0,0,529
56,202,1307,1095,3,0,0,544
57,203,1287,1081,3,0,0,544
58,204,1269,1069,3,0,0,544
59,205,1269,1069,3,0,0,560
60,206,1248,1059,3,0,0,560
61,207,1226,1051,3,0,0,575
62,208,1206,1038,3,0,0,575
63,209,1186,1027,3,0,0,575
64,210,1169,1011,3,0,0,591
65,211,1169,1011,3,0,0,591
66,212,1153,995,3,0,0,607
67,213,1139,977,3,0,0,607
68,214,1139,977,3,0,0,622
69,215,1129,952,3,0,0,622
70,216,1119,930,3,0,0,622
71,217,1112,906,3,0,0,638
72,218,1112,906,3,0,0,638
73,219,1112,906,3,0,0,653
74,220,1112,906,3,0,0,653
75,221,1111,872,3,0,0,669
76,222,1112,840,3,0,0,669
77,223,1117,809,3,0,0,669
78,224,1117,809,3,0,0,685
79,225,1117,809,3,0,0,700
80,226,1130,778,3,0,0,700
81,227,1130,778,3,0,0,700
82,228,1147,749,3,0,0,716
83,229,1165,725,3,0,0,731
84,230,1186,700,3,0,0,747
85,231,1208,684,3,0,0,747
86,232,1236,676,7,14,0,763
87,233,1259,670,7,14,0,794
88,234,1280,666,7,14,0,809
89,235,1298,666,7,14,0,825
90,236,1315,671,7,14,0,841
91,237,1329,679,7,14,0,856
92,238,1343,691,7,14,0,872
93,239,1356,704,7,14,0,887
94,240,1367,718,7,15,0,903
95,241,1377,732,7,14,0,919
96,242,1387,746,7,15,0,934
97,243,1396,761,7,14,0,934
98,244,1402,774,7,14,0,950
99,245,1406,788,7,14,0,981
100,246,1409,802,7,13,1,12
101,247,1410,815,7,12,1,28
102,248,1407,828,7,11,1,43
103,249,1399,842,7,7,1,43
104,250,1387,857,3,0,1,59
105,251,1369,872,3,0,1,75
106,252,1344,890,3,0,1,90
107,253,1312,912,3,0,1,90
108,254,1271,937,3,0,1,106
109,255,1221,966,3,0,1,121
110,0,1167,998,3,0,1,121
111,1,1114,1033,3,0,1,137
112,2,1060,1074,3,0,1,137
113,3,1005,1114,3,0,1,153
114,4,953,1153,3,0,1,153
115,5,905,1192,3,0,1,168
116,6,860,1229,3,0,1,168
117,7,821,1264,3,0,1,184
118,8,784,1301,7,8,1,184
119,9,756,1329,7,8,1,184
120,10,736,1349,7,9,1,199
121,12,724,1363,7,9,1,215
122,13,732,1364,7,9,1,215
123,15,787,1343,7,11,1,231
124,16,831,1324,7,11,1,231
125,17,890,1296,7,12,1,231
126,18,958,1263,7,13,1,277
127,20,1112,1191,7,15,1,277
128,21,1195,1154,7,16,1,277
129,22,1281,1120,7,17,1,293
130,23,1367,1086,7,18,1,293
131,24,1456,1054,7,19,1,309
132,25,1541,1025,7,19,1,309
133,26,1623,998,7,20,1,309
134,27,1700,976,7,21,1,309
135,28,1772,957,7,21,1,324
136,29,1837,942,7,21,1,324
137,30,1893,932,7,20,1,324
138,31,1939,926,7,19,1,340
139,32,1975,924,7,18,1,340
140,33,2000,929,7,17,1,340
141,34,2011,941,7,12,1,355
142,35,2006,955,7,7,1,355
143,36,1986,972,3,0,1,355
144,37,1952,993,3,0,1,371
145,38,1902,1018,3,0,1,371
146,39,1841,1045,3,0,1,387
147,40,1767,1078,3,0,1,387
148,41,1687,1113,3,0,1,387
149,42,1606,1150,3,0,1,402
150,43,1522,1184,3,0,1,402
151,44,1441,1222,3,0,1,402
152,45,1360,1261,3,0,1,418
153,46,1283,1297,3,0,1,418
154,47,1213,1329,3,0,1,418
155,48,1148,1362,3,0,1,433
156,49,1089,1390,3,0,1,433
157,50,1038,1414,3,0,1,433
158,51,995,1438,3,0,1,433
159,52,966,1457,7,8,1,449
160,53,946,1473,7,8,1,449
161,54,933,1487,7,9,1,449
162,55,927,1501,7,9,1,465
163,56,928,1517,7,10,1,511
164,57,934,1536,7,11,1,511
165,58,945,1561,7,11,1,527
166,59,958,1592,7,11,1,527
167,60,975,1628,7,11,1,543
168,61,989,1671,7,11,1,558
169,63,1014,1771,7,12,1,574
170,66,1023,1984,7,14,1,589
171,69,991,2272,7,18,1,605
172,71,957,2489,7,21,1,621
173,72,941,2601,7,22,1,621
174,73,926,2710,7,22,1,621
175,74,913,2815,7,22,1,636
176,75,901,2917,7,22,1,667
177,78,871,3196,7,23,1,667
178,79,862,3280,7,23,1,667
179,80,852,3358,7,22,1,683
180,81,843,3428,7,21,1,683
181,82,835,3488,7,19,1,683
182,83,827,3537,7,16,1,699
183,84,821,3577,7,14,1,699
184,85,817,3599,7,10,1,714
185,86,813,3608,3,0,1,714
186,87,812,3599,3,0,1,714
187,88,812,3578,3,0,1,730
188,89,813,3537,3,0,1,730
189,90,816,3480,3,0,1,730
190,91,821,3411,3,0,1,730
191,92,830,3325,3,0,1,745
192,93,843,3226,3,0,1,745
193,94,866,3118,3,0,1,745
194,95,896,3008,3,0,1,761
195,96,927,2892,3,0,1,761
196,97,960,2776,3,0,1,761
197,98,995,2663,3,0,1,777
198,99,1028,2556,3,0,1,777
199,100,1059,2456,3,0,1,777
200,101,1086,2363,3,0,1,792
201,102,1103,2279,3,0,1,792
202,103,1114,2205,3,0,1,792
203,104,1118,2140,3,0,1,792
204,105,1117,2084,3,0,1,808
205,106,1111,2038,3,0,1,808
206,107,1104,2002,3,0,1,808
207,108,1098,1973,3,0,1,823
208,109,1094,1951,3,0,1,823
209,110,1096,1927,7,10,1,823
210,111,1099,1907,7,10,1,823
211,112,1106,1888,7,10,1,839
212,113,1117,1867,7,10,1,839
213,114,1137,1844,7,10,1,839
214,115,1166,1817,7,10,1,855
215,116,1202,1788,7,10,1,855
216,117,1245,1757,7,11,1,855
217,118,1293,1725,7,11,1,855
218,119,1348,1692,7,10,1,870
219,120,1407,1659,7,10,1,870
220,121,1467,1628,7,10,1,870
221,122,1525,1600,7,10,1,886
222,123,1579,1575,7,10,1,886
223,124,1628,1556,7,10,1,886
224,125,1671,1541,7,10,1,901
225,126,1708,1531,7,11,1,901
226,127,1742,1524,7,11,1,901
227,128,1771,1521,7,11,1,901
228,129,1797,1521,7,11,1,917
229,130,1820,1525,7,12,1,917
230,131,1840,1533,7,13,1,917
231,132,1857,1545,7,13,1,933
232,133,1871,1560,7,13,1,933
233,134,1882,1578,7,14,1,933
234,135,1890,1604,7,15,1,933
235,136,1895,1636,7,16,1,948
236,137,1897,1671,7,17,1,948
237,138,1899,1710,7,17,1,948
238,139,1900,1752,7,17,1,964
239,140,1899,1796,7,18,1,964
240,141,1899,1841,7,18,1,964
241,142,1898,1886,7,18,1,979
242,143,1897,1932,7,19,1,995
243,144,1897,1977,7,19,1,995
244,145,1896,2020,7,19,2,11
245,146,1894,2063,7,20,2,11
246,147,1892,2107,7,21,2,26
247,148,1890,2148,7,21,2,26
248,149,1887,2188,7,21,2,26
249,150,1883,2225,7,21,2,26
250,151,1880,2258,7,22,2,42
251,152,1875,2288,7,22,2,42
252,153,1870,2312,7,21,2,42
253,154,1865,2332,7,19,2,57
254,155,1859,2349,7,17,2,57
255,156,1851,2363,7,15,2,57
256,157,1838,2372,7,10,2,73
257,158,1821,2374,3,0,2,73
258,159,1799,2370,3,0,2,89
259,160,1772,2359,3,0,2,89
260,161,1741,2343,3,0,2,104
261,162,1708,2323,3,0,2,104
262,163,1675,2301,3,0,2,104
263,164,1641,2279,3,0,2,120
264,165,1609,2259,3,0,2,120
265,166,1579,2241,3,0,2,120
266,167,1548,2226,3,0,2,135
267,168,1497,2212,7,10,2,135
268,169,1454,2201,7,10,2,135
269,170,1419,2190,7,10,2,151
270,171,1389,2180,7,10,2,151
271,172,1365,2170,7,10,2,151
272,173,1347,2162,7,10,2,167
273,174,1336,2154,7,10,2,167
274,175,1331,2146,7,10,2,167
275,176,1333,2137,7,10,2,182
276,177,1342,2127,7,10,2,182
277,178,1357,2116,7,10,2,182
278,179,1377,2104,7,11,2,182
279,180,1403,2093,7,12,2,198
280,181,1436,2081,7,13,2,198
281,182,1475,2069,7,14,2,198
282,183,1518,2056,7,15,2,213
283,184,1567,2040,7,15,2,213
284,185,1622,2022,7,16,2,213
285,186,1678,2004,7,18,2,229
286,187,1735,1988,7,19,2,229
287,188,1792,1972,7,19,2,229
288,189,1848,1957,7,19,2,229
289,190,1901,1945,7,19,2,245
290,191,1948,1935,7,19,2,245
291,192,1989,1927,7,19,2,245
292,193,2024,1923,7,18,2,260
293,194,2051,1922,7,17,2,260
294,195,2071,1923,7,16,2,260
295,196,2082,1928,7,15,2,276
296,197,2086,1934,7,10,2,276
297,198,2082,1940,3,0,2,276
298,199,2068,1942,3,0,2,291
299,200,2049,1943,3,0,2,291
300,201,2023,1940,3,0,2,291
301,202,1992,1934,3,0,2,307
302,203,1958,1923,3,0,2,307
303,204,1921,1908,3,0,2,323
304,205,1881,1888,3,0,2,323
305,206,1838,1864,3,0,2,323
306,207,1795,1839,3,0,2,338
307,208,1750,1807,3,0,2,338
308,209,1705,1775,3,0,2,354
309,210,1662,1741,3,0,2,354
310,211,1623,1709,3,0,2,369
311,212,1590,1679,3,0,2,369
312,213,1560,1651,3,0,2,369
313,214,1534,1625,3,0,2,385
314,215,1514,1601,3,0,2,385
315,216,1498,1582,3,0,2,401
316,217,1489,1562,7,10,2,416
317,218,1483,1546,7,10,2,432
318,219,1480,1536,7,10,2,432
319,220,1480,1536,7,10,2,432
320,221,1480,1536,7,11,2,447
321,222,1488,1547,7,11,2,447
322,223,1498,1564,7,12,2,463
323,224,1509,1588,7,12,2,463
324,225,1520,1619,7,12,2,479
325,226,1529,1656,7,12,2,479
326,227,1538,1698,7,12,2,479
327,228,1544,1744,7,12,2,494
328,229,1549,1796,7,13,2,494
329,230,1551,1853,7,13,2,510
330,231,1549,1911,7,14,2,510
331,232,1547,1973,7,15,2,525
332,233,1543,2036,7,15,2,525
333,234,1539,2100,7,16,2,525
