,id,x,y,b,p,sec,milli
330,202,3181,2202,3,0,2,506
331,203,3181,2202,3,0,2,511
332,204,3195,2194,3,0,2,515
333,205,3195,2194,3,0,2,519
334,206,3195,2194,3,0,2,524
335,207,3195,2194,3,0,2,529
336,208,3195,2194,3,0,2,533
337,209,3195,2194,3,0,2,537
338,210,3180,2196,3,0,2,542
339,211,3163,2199,3,0,2,546
340,212,3145,2204,3,0,2,551
341,213,3125,2208,3,0,2,555
342,214,3104,2213,3,0,2,560
343,215,3084,2218,3,0,2,564
344,216,3065,2220,3,0,2,568
345,217,3043,2219,3,0,2,571
346,218,3024,2219,3,0,2,575
347,219,3007,2218,3,0,2,579
348,220,2992,2215,3,0,2,584
349,221,2975,2208,7,18,2,588
350,222,2961,2202,7,18,2,595
351,223,2950,2198,7,18,2,601
352,224,2942,2195,7,18,2,608
353,225,2942,2195,7,18,2,615
354,226,2942,2195,7,18,2,621
355,227,2942,2195,7,18,2,627
356,228,2942,2195,7,18,2,635
357,229,2942,2195,7,18,2,641
358,230,2942,2195,7,18,2,647
359,231,2942,2195,7,18,2,655
360,232,2952,2195,7,17,2,661
361,233,2964,2197,7,16,2,667
362,234,2981,2198,7,16,2,675
363,235,3001,2197,7,16,2,681
364,236,3025,2196,7,16,2,688
365,237,3051,2193,7,17,2,694
366,238,3080,2188,7,17,2,701
367,239,3113,2181,7,17,2,710
368,240,3151,2171,7,18,2,715
369,241,3193,2159,7,19,2,721
370,242,3238,2146,7,19,2,728
371,243,3286,2132,7,19,2,736
372,244,3335,2118,7,19,2,741
373,245,3384,2104,7,18,2,746
374,246,3433,2092,7,18,2,754
375,247,3479,2080,7,17,2,761
376,248,3523,2069,7,16,2,767
377,249,3564,2061,7,16,2,776
378,250,3602,2053,7,15,2,781
379,251,3636,2047,7,14,2,789
380,252,3667,2042,7,14,2,795
381,253,3696,2037,7,14,2,800
382,254,3721,2033,7,14,2,809
383,255,3743,2030,7,14,2,814
384,0,3761,2027,7,14,2,821
385,1,3774,2026,7,13,2,829
386,2,3781,2030,7,9,2,834
387,3,3781,2030,7,4,2,842
388,4,3772,2038,3,0,2,849
389,5,3753,2050,3,0,2,858
390,6,3727,2063,3,0,2,863
391,7,3693,2080,3,0,2,867
392,8,3651,2098,3,0,2,872
393,9,3606,2116,3,0,2,878
394,10,3559,2135,3,0,2,886
395,11,3512,2156,3,0,2,892
396,12,3463,2176,3,0,2,898
397,13,3418,2194,3,0,2,906
398,14,3372,2209,3,0,2,912
399,15,3327,2220,3,0,2,919
400,16,3284,2229,3,0,2,927
401,17,3244,2236,3,0,2,933
402,18,3205,2243,3,0,2,946
403,19,3167,2247,3,0,2,964
404,20,3134,2250,3,0,2,971
405,21,3104,2251,3,0,2,979
406,22,3076,2251,3,0,2,988
407,23,3052,2250,3,0,2,994
408,24,3031,2246,3,0,2,998
409,25,3014,2241,3,0,3,4
410,26,2999,2229,7,18,3,9
411,27,2987,2221,7,18,3,15
412,28,2977,2213,7,18,3,20
413,29,2970,2208,7,18,3,26
414,30,2970,2208,7,18,3,34
415,31,2970,2208,7,18,3,40
416,32,2970,2208,7,18,3,49
417,33,2970,2208,7,18,3,53
418,34,2970,2208,7,17,3,62
419,35,2976,2213,7,16,3,67
420,36,2985,2221,7,15,3,74
421,37,2994,2228,7,14,3,80
422,38,3004,2241,7,15,3,86
423,39,3013,2256,7,15,3,94
424,40,3021,2275,7,16,3,100
425,41,3027,2297,7,17,3,106
426,42,3032,2324,7,17,3,113
427,43,3034,2357,7,15,3,118
428,44,3035,2395,7,14,3,127
429,45,3033,2435,7,15,3,133
430,46,3032,2480,7,14,3,139
431,47,3032,2527,7,14,3,145
432,48,3032,2577,7,14,3,153
433,49,3033,2628,7,15,3,159
434,50,3036,2680,7,15,3,165
435,51,3039,2732,7,14,3,172
436,52,3044,2786,7,14,3,178
437,53,3049,2841,7,14,3,185
438,54,3053,2898,7,15,3,193
439,55,3057,2956,7,15,3,198
440,56,3059,3017,7,14,3,205
441,57,3060,3083,7,15,3,212
442,58,3059,3150,7,15,3,219
443,59,3058,3217,7,15,3,226
444,60,3056,3284,7,15,3,232
445,61,3052,3348,7,15,3,237
446,62,3048,3409,7,15,3,245
447,63,3045,3465,7,15,3,251
448,64,3042,3517,7,15,3,259
449,65,3040,3565,7,15,3,264
450,66,3037,3608,7,16,3,271
451,67,3036,3647,7,16,3,277
452,68,3035,3681,7,17,3,284
453,69,3033,3710,7,17,3,291
454,70,3032,3735,7,17,3,297
455,71,3031,3756,7,16,3,304
456,72,3030,3773,7,16,3,311
457,73,3029,3788,7,16,3,318
458,74,3030,3799,7,16,3,325
459,75,3030,3799,7,16,3,332
460,76,3030,3799,7,16,3,341
461,77,3030,3799,7,15,3,348
462,78,3031,3783,7,13,3,353
463,79,3031,3760,7,9,3,360
464,80,3033,3729,7,5,3,364
465,81,3036,3693,3,0,3,371
466,82,3038,3652,3,0,3,378
467,83,3039,3603,3,0,3,384
468,84,3040,3554,3,0,3,390
469,85,3039,3500,3,0,3,396
470,86,3038,3448,3,0,3,404
471,87,3036,3393,3,0,3,410
472,88,3034,3335,3,0,3,416
473,89,3032,3276,3,0,3,423
474,90,3032,3216,3,0,3,430
475,91,3034,3158,3,0,3,436
476,92,3040,3102,3,0,3,443
477,93,3047,3050,3,0,3,449
478,94,3056,2997,3,0,3,457
479,95,3068,2948,3,0,3,462
480,96,3082,2902,3,0,3,469
481,97,3097,2859,3,0,3,476
482,98,3112,2820,3,0,3,483
483,99,3126,2780,7,20,3,504
484,100,3138,2748,7,20,3,511
485,101,3147,2724,7,20,3,517
486,102,3155,2706,7,20,3,526
487,103,3163,2691,7,20,3,530
488,104,3170,2684,7,20,3,538
489,105,3170,2684,7,20,3,546
490,106,3177,2688,7,19,3,551
491,107,3183,2699,7,16,3,558
492,108,3188,2717,7,16,3,564
493,109,3193,2741,7,17,3,571
494,110,3197,2768,7,17,3,578
495,111,3201,2799,7,17,3,584
496,112,3202,2834,7,16,3,591
497,113,3203,2869,7,16,3,597
498,114,3203,2904,7,16,3,603
499,115,3202,2938,7,16,3,612
500,116,3201,2969,7,16,3,617
501,117,3201,2997,7,17,3,625
502,118,3203,3021,7,17,3,630
503,119,3206,3040,7,17,3,636
504,120,3209,3054,7,18,3,644
505,121,3215,3064,7,19,3,650
506,122,3220,3070,7,19,3,657
507,123,3220,3070,7,18,3,664
508,124,3228,3065,7,18,3,670
509,125,3236,3055,7,17,3,677
510,126,3243,3041,7,16,3,683
511,127,3249,3023,7,15,3,689
512,128,3254,3005,7,15,3,697
513,129,3258,2986,7,15,3,702
514,130,3260,2968,7,16,3,711
515,131,3260,2952,7,17,3,716
516,132,3259,2937,7,17,3,724
517,133,3258,2923,7,18,3,730
518,134,3257,2910,7,19,3,739
519,135,3256,2897,7,19,3,746
520,136,3255,2885,7,19,3,751
521,137,3256,2873,7,19,3,756
522,138,3260,2861,7,19,3,762
523,139,3269,2847,7,18,3,768
524,140,3284,2831,7,17,3,777
525,141,3305,2813,7,16,3,783
526,142,3331,2793,7,16,3,814
527,143,3363,2771,7,17,3,819
528,144,3400,2750,7,17,3,829
529,145,3441,2730,7,18,3,835
530,146,3485,2712,7,19,3,839
531,147,3528,2696,7,20,3,844
532,148,3574,2683,7,21,3,849
533,149,3619,2673,7,21,3,853
534,150,3660,2665,7,21,3,859
535,151,3696,2660,7,21,3,864
536,152,3729,2657,7,21,3,869
537,153,3756,2657,7,21,3,875
538,154,3777,2661,7,20,3,880
539,155,3793,2669,7,19,3,885
540,156,3803,2683,7,18,3,889
541,157,3807,2699,7,17,3,894
542,158,3803,2719,7,17,3,900
543,159,3793,2744,7,17,3,904
544,160,3774,2774,7,18,3,910
545,161,3749,2807,7,18,3,915
546,162,3717,2843,7,18,3,920
547,163,3682,2880,7,18,3,929
548,164,3643,2918,7,18,3,934
549,165,3602,2956,7,19,3,942
550,166,3560,2992,7,19,3,954
551,167,3518,3026,7,19,3,964
552,168,3477,3057,7,19,3,972
553,169,3437,3084,7,18,3,981
554,170,3401,3108,7,18,3,988
555,171,3370,3128,7,18,3,997
556,172,3342,3146,7,17,4,3
557,173,3319,3158,7,16,4,10
558,174,3302,3166,7,16,4,15
559,175,3291,3169,7,17,4,20
560,176,3291,3169,7,18,4,26
561,177,3291,3169,7,19,4,33
562,178,3300,3160,7,19,4,39
563,179,3315,3146,7,19,4,44
564,180,3336,3130,7,19,4,49
565,181,3363,3113,7,18,4,54
566,182,3395,3095,7,17,4,61
567,183,3431,3076,7,16,4,66
568,184,3467,3059,7,16,4,72
569,185,3502,3042,7,16,4,77
570,186,3536,3026,7,17,4,82
571,187,3566,3013,7,17,4,88
572,188,3594,3002,7,17,4,95
573,189,3619,2992,7,17,4,100
574,190,3641,2983,7,15,4,109
575,191,3657,2973,7,11,4,114
576,192,3670,2963,7,6,4,120
577,193,3676,2952,3,0,4,127
578,194,3676,2939,3,0,4,133
579,195,3670,2927,3,0,4,140
580,196,3658,2916,3,0,4,146
581,197,3640,2903,3,0,4,154
582,198,3617,2891,3,0,4,159
583,199,3593,2879,3,0,4,166
584,200,3565,2867,3,0,4,173
585,201,3534,2855,3,0,4,179
586,202,3505,2839,3,0,4,186
587,203,3475,2822,3,0,4,192
588,204,3447,2801,3,0,4,199
589,205,3423,2778,3,0,4,206
590,206,3403,2754,3,0,4,214
591,207,3387,2727,3,0,4,220
592,208,3374,2700,3,0,4,226
593,209,3366,2671,3,0,4,231
594,210,3361,2642,3,0,4,239
595,211,3362,2597,7,18,4,262
596,212,3364,2559,7,18,4,271
597,213,3367,2527,7,19,4,280
598,214,3371,2498,7,19,4,285
599,215,3375,2473,7,19,4,291
600,216,3379,2451,7,19,4,296
601,217,3384,2434,7,19,4,301
602,218,3389,2422,7,19,4,309
603,219,3394,2413,7,19,4,316
604,220,3394,2413,7,19,4,321
605,221,3394,2413,7,19,4,332
606,222,3394,2413,7,19,4,338
607,223,3399,2421,7,19,4,344
608,224,3405,2434,7,18,4,349
609,225,3411,2449,7,18,4,354
610,226,3417,2465,7,18,4,363
611,227,3424,2483,7,18,4,369
612,228,3433,2503,7,19,4,376
613,229,3442,2524,7,19,4,382
614,230,3451,2545,7,19,4,388
615,231,3460,2566,7,19,4,396
616,232,3467,2591,7,17,4,403
617,233,3470,2620,7,12,4,409
618,234,3473,2648,7,7,4,414
619,235,3473,2677,3,0,4,420
620,236,3470,2703,3,0,4,432
621,237,3467,2728,3,0,4,437
622,238,3464,2752,3,0,4,443
623,239,3462,2777,3,0,4,448
624,240,3462,2799,3,0,4,454
625,241,3462,2821,3,0,4,464
626,242,3462,2844,3,0,4,473
627,243,3465,2866,3,0,4,489
628,244,3469,2890,3,0,4,535
629,245,3474,2913,3,0,4,541
630,246,3478,2935,3,0,4,547
631,247,3481,2957,3,0,4,553
632,248,3485,2980,3,0,4,559
633,249,3488,3004,3,0,4,564
634,250,3489,3038,7,24,4,570
635,251,3492,3068,7,23,4,575
636,252,3493,3094,7,22,4,583
637,253,3494,3121,7,21,4,599
638,254,3495,3147,7,20,4,605
639,255,3496,3175,7,20,4,613
640,0,3496,3203,7,20,4,619
641,1,3497,3232,7,21,4,624
642,2,3497,3262,7,21,4,634
643,3,3497,3293,7,21,4,640
644,4,3496,3323,7,21,4,646
645,5,3496,3351,7,21,4,652
646,6,3496,3377,7,20,4,657
647,7,3497,3403,7,19,4,666
648,8,3497,3426,7,19,4,672
649,9,3496,3447,7,19,4,678
650,10,3494,3468,7,19,4,684
651,11,3490,3488,7,19,4,689
652,12,3485,3509,7,19,4,695
653,13,3477,3531,7,17,4,701
654,14,3466,3554,7,13,4,706
655,15,3454,3576,7,8,4,717
656,16,3440,3597,7,4,4,723
657,17,3425,3615,3,0,4,729
658,18,3410,3630,3,0,4,735
659,19,3396,3642,3,0,4,746
660,20,3382,3652,3,0,4,751
661,21,3369,3659,3,0,4,756
662,22,3357,3664,3,0,4,763
663,23,3344,3667,3,0,4,769
664,24,3331,3667,3,0,4,778
665,25,3316,3667,3,0,4,784
666,26,3287,3668,7,22,4,789
667,27,3262,3669,7,23,4,796
668,28,3240,3671,7,22,4,801
669,29,3219,3674,7,22,4,834
670,30,3201,3676,7,22,4,841
671,31,3185,3678,7,21,4,864
672,32,3172,3680,7,20,4,870
673,33,3161,3681,7,21,4,875
674,34,3153,3682,7,20,4,886
675,35,3153,3682,7,20,4,893
676,36,3153,3682,7,20,4,913
677,37,3153,3682,7,20,4,948
678,38,3153,3682,7,20,4,956
679,39,3153,3682,7,20,4,972
680,40,3165,3683,7,20,4,989
681,41,3180,3683,7,20,5,11
682,42,3201,3682,7,20,5,26
683,43,3228,3679,7,20,5,34
684,44,3260,3675,7,20,5,40
685,45,3295,3668,7,21,5,58
686,46,3337,3661,7,21,5,67
687,47,3384,3652,7,21,5,72
688,48,3435,3644,7,21,5,96
689,49,3488,3637,7,21,5,100
690,50,3544,3629,7,21,5,130
691,51,3604,3622,7,22,5,137
692,52,3664,3616,7,23,5,143
693,53,3726,3612,7,23,5,162
694,54,3786,3610,7,23,5,167
695,55,3847,3609,7,23,5,174
696,56,3906,3611,7,23,5,212
697,57,3963,3613,7,23,5,223
698,58,4019,3616,7,23,5,244
699,59,4073,3620,7,23,5,257
700,60,4126,3624,7,23,5,325
701,61,4174,3629,7,23,5,334
702,62,4219,3635,7,23,5,362
703,67,4380,3666,7,23,5,378
704,69,4413,3683,7,23,5,390
705,71,4435,3697,7,18,5,400
706,72,4442,3699,7,12,5,411
707,75,4460,3666,3,0,5,436
708,77,4469,3618,3,0,5,441
709,78,4471,3589,3,0,5,449
710,79,4471,3589,0,0,5,454
711,80,4756,2684,3,0,5,459
712,81,4756,2684,3,0,5,465
713,82,4756,2684,3,0,5,470
714,83,4756,2684,3,0,5,476
715,84,4756,2684,3,0,5,480
716,85,4756,2684,3,0,5,485
717,86,4756,2684,3,0,5,490
718,87,4756,2684,3,0,5,494
719,88,4737,2664,3,0,5,499
720,89,4721,2640,3,0,5,505
721,90,4708,2620,3,0,5,511
722,91,4696,2598,3,0,5,516
723,92,4686,2577,3,0,5,522
724,93,4677,2557,3,0,5,527
725,94,4669,2536,3,0,5,531
726,95,4663,2515,3,0,5,536
727,96,4658,2492,3,0,5,542
728,97,4658,2492,3,0,5,546
729,98,4651,2473,3,0,5,552
730,99,4644,2456,3,0,5,557
731,100,4638,2440,3,0,5,563
732,101,4631,2427,3,0,5,568
733,102,4624,2414,3,0,5,574
734,103,4624,2414,3,0,5,579
735,104,4617,2399,3,0,5,585
736,105,4611,2385,3,0,5,590
737,106,4605,2371,3,0,5,596
738,107,4600,2358,3,0,5,601
739,108,4600,2358,3,0,5,606
740,109,4600,2358,3,0,5,611
741,110,4596,2345,3,0,5,616
742,111,4593,2333,3,0,5,621
743,112,4589,2325,3,0,5,626
744,113,4589,2325,3,0,5,631
745,114,4589,2325,3,0,5,636
746,115,4589,2325,3,0,5,641
747,116,4582,2323,3,0,5,647
748,117,4582,2323,3,0,5,652
749,118,4582,2323,3,0,5,657
750,119,4582,2323,7,18,5,662
751,120,4582,2323,7,18,5,668
752,121,4582,2323,7,18,5,674
753,122,4582,2323,7,19,5,680
754,123,4582,2323,7,19,5,685
755,124,4582,2323,7,19,5,690
756,125,4582,2323,7,19,5,698
757,126,4582,2323,7,19,5,702
758,127,4582,2323,7,19,5,707
759,128,4582,2323,7,20,5,714
760,129,4582,2323,7,21,5,719
761,130,4582,2323,7,21,5,723
762,131,4591,2325,7,21,5,730
763,132,4602,2326,7,21,5,734
764,133,4617,2326,7,21,5,739
765,134,4635,2326,7,21,5,745
766,135,4655,2324,7,20,5,752
767,136,4680,2322,7,20,5,758
768,137,4710,2318,7,20,5,765
769,138,4742,2314,7,20,5,771
770,139,4777,2309,7,19,5,779
771,140,4815,2303,7,18,5,786
772,141,4855,2297,7,17,5,791
773,142,4898,2289,7,16,5,797
774,143,4942,2282,7,15,5,803
